Company Name,Ticker,Market Cap (mil),Exchange,Month of Fiscal Yr End,Sector,Industry,Last Close,Last Yr`s EPS (F0) Before NRI,F1 Consensus Est.,F2 Consensus Est.
"Axsome Therapeutics","AXSM","6075.51","NSDQ","12","Medical","Medical - Biomedical and Genetics","121.75","-5.99","-3.41",".92"
"Axalta Coating Systems","AXTA","6705.13","NYSE","12","Basic Materials","Chemical - Specialty","30.96","2.35","2.5","2.68"
"AXT","AXTI","134.68","NSDQ","12","Computer and Technology","Electronics - Semiconductors","2.92","-.2","-.55","-.2"
"Acuity, Inc.","AYI","10095.33","NYSE","8","Business Services","Technology Services","329.43","15.56","17.41","19.02"
"Ayr Wellness Inc.","AYRWF","3.07","OTC","12","Medical","Medical - Products",".0264","-1.44","-.99","-.8"
"Aytu BioPharma","AYTU","20.74","NSDQ","6","Medical","Medical - Biomedical and Genetics","2.31","-2.86","-.4",""
"A2Z Cust2Mate Solutions Corp.","AZ","256.84","NSDQ","12","Computer and Technology","Internet - Software","8.68","-.8","",""
"Autozi Internet Technology (Global) Ltd.","AZI","25.52","NSDQ","9","Auto-Tires-Trucks","Automotive - Replacement Parts",".2231",".32","",""
"AstraZeneca","AZN","248078.2","NSDQ","12","Medical","Medical - Biomedical and Genetics","79.99","4.11","4.56","5.11"
"AutoZone","AZO","70436.23","NYSE","8","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","4197.0898","146.14","147.23","167.24"
"Azenta","AZTA","1371.53","NSDQ","9","Medical","Medical Info Systems","29.92",".41",".45",".8"
"Azitra, Inc.","AZTR","3.46","AMEX","12","Medical","Medical - Biomedical and Genetics",".98","-15.78","-3.41","-.97"
"AZZ","AZZ","3451.61","NYSE","2","Industrial Products","Manufacturing - Electronics","115","5.2","6.01","6.53"
"Barrick Mining Corporation","B","44833.52","NYSE","12","Basic Materials","Mining - Gold","26.28","1.26","1.97","2.41"
"Boeing","BA","178574.2","NYSE","12","Aerospace","Aerospace - Defense","236.16","-20.38","-2.33","2.42"
"Alibaba","BABA","285155.06","NYSE","3","Retail-Wholesale","Internet - Commerce","119.57","9.01","8.57","10.61"
"","BABYF","10.1","OTC","12","Medical","Medical - Products",".027","-.07","",""
"Bank of America","BAC","373976.78","NYSE","12","Finance","Financial - Investment Bank","50.49","3.28","3.68","4.27"
"Blue Acquisition Corp.","BACC","278.5","NSDQ","12","Unclassified","Unclassified","9.96","","",""
"Bank of China","BACHY","162855.33","OTC","12","Finance","Banks - Foreign","13.83","2.61","",""
"Bleichroeder Acquisition Corp. I","BACQ","350.41","NSDQ","12","Unclassified","Unclassified","10.38","","",""
"Bridger Aerospace Group Holdings, Inc.","BAER","112.72","NSDQ","12","Aerospace","Aerospace - Defense","2.03","-.81","",""
"Bae Systems","BAESY","72220.74","OTC","12","Aerospace","Aerospace - Defense Equipment","95.94","2.92","3.98","4.57"
"BayFirst Financial Corp.","BAFN","39.02","NSDQ","12","Finance","Banks - Southeast","9.44","2.64","",""
"Booz Allen Hamilton","BAH","13337.97","NYSE","3","Business Services","Consulting Services","108.22","6.35","6.36","7.11"
"Braskem","BAK","1387.14","NYSE","12","Oils-Energy","Oil and Gas - Integrated - International","3.48","-1.04","-.35","-.44"
"Ball","BALL","14170.79","NYSE","12","Industrial Products","Containers - Metal and Glass","52.07","3.17","3.59","4.05"
"Bally's","BALY","491.23","NYSE","12","Consumer Discretionary","Gaming","10","-5.7","-5.29","-2.65"
"Brookfield Asset Management Ltd.","BAM","99489.46","NYSE","12","Finance","Financial - Miscellaneous Services","60.75","1.45","1.61","1.88"
"Bayerische Motoren Werke","BAMXF","62009.14","OTC","12","Auto-Tires-Trucks","Automotive - Foreign","106.95","12.6","",""
"Banc of California","BANC","2487.11","NYSE","12","Finance","Banks - Southwest","16.83",".8","1.2","1.68"
"Bandwidth","BAND","453.32","NSDQ","12","Computer and Technology","Communication - Infrastructure","15.04","1.34","1.59","2"
"BancFirst","BANF","4472.11","NSDQ","12","Finance","Banks - Southwest","134.26","6.44","7.22","7.18"
"CBL International Limited","BANL","18.01","NSDQ","12","Transportation","Transportation - Services",".6548","-.14","",""
"Banner","BANR","2326.15","NSDQ","12","Finance","Financial - Savings and Loan","67.26","5.01","5.5","5.85"
"ArrowMark Financial Corp.","BANX","147.67","NSDQ","12","Finance","Financial - Investment Management","20.72","","",""
"Credicorp","BAP","20368.12","NYSE","12","Finance","Banks - Foreign","256.09","18.39","23.31","25.23"
"BARK, Inc.","BARK","151.43","NYSE","3","Consumer Discretionary","Consumer Services - Miscellaneous",".8914","-.02","-.03",".02"
"Couchbase","BASE","1348.06","NSDQ","1","Computer and Technology","Internet - Software","24.4","-.2","-.15",".08"
"BASF","BASFY","47910.59","OTC","12","Basic Materials","Chemical - Diversified ","13.42",".95",".76",".89"
"Battalion Oil","BATL","19.3","AMEX","12","Oils-Energy","Oil and Gas - Exploration and Production - United States","1.173","-2.78","",""
"Atlanta Braves Holdings, Inc.","BATRA","2976.48","NSDQ","12","Consumer Discretionary","Media Conglomerates","47.43","-.5","-.27","-.46"
"Atlanta Braves Holdings, Inc.","BATRB","3247.58","OTC","12","Consumer Discretionary","Media Conglomerates","51.75","-.5","",""
"Atlanta Braves Holdings, Inc.","BATRK","2820.22","NSDQ","12","Consumer Discretionary","Media Conglomerates","44.94","-.5","-.32","-.4"
"Blue Star Gold Corp.","BAUFF","12.05","OTC","11","Basic Materials","Mining - Gold",".1161","-.06","",""
"Baxter International","BAX","12532.35","NYSE","12","Medical","Medical - Products","24.4","1.89","2.46","2.61"
"Bayview Acquisition Corp.","BAYA","38.54","NSDQ","12","Unclassified","Unclassified","11.12","","",""
"Bayer","BAYRY","31987.73","OTC","12","Medical","Large Cap Pharmaceuticals","8.14","1.37","1.3","1.34"
"BlackBerry","BB","2271.19","NYSE","2","Computer and Technology","Internet - Software","3.83",".02",".1",".15"
"BigBear.ai","BBAI","1912.83","NYSE","12","Computer and Technology","Computers - IT Services","5.16","-1.1","-1.1","-.32"
"BBVA Banco Frances","BBAR","2569.3","NYSE","12","Finance","Banks - Foreign","12.58","1.65","1.79","2.72"
"Concrete Pumping Holdings","BBCP","367.84","NSDQ","10","Business Services","Waste Removal Services","7.07",".32",".06",".17"
"Banco Bradesco","BBD","33097.15","NYSE","12","Finance","Banks - Foreign","3.11",".33",".41",".47"
"Barings BDC","BBDC","1035.82","NYSE","12","Finance","Financial - SBIC & Commercial Industry","9.85","1.24","1.07","1"
"Banco Bradesco","BBDO","28946.7","NYSE","12","Finance","Banks - Foreign","2.72",".33","",""
"Beasley Broadcast Group","BBGI","8.3","NSDQ","12","Consumer Discretionary","Broadcast Radio and Television","4.6","-3.75","",""
"VanEck Biotech ETF","BBH","346.63","NSDQ","12","Finance","Financial - Investment Funds","164.554","","",""
"BridgeBio Pharma","BBIO","10049.73","NSDQ","12","Medical","Medical - Generic Drugs","52.57","-3.27","-3.29","-2.07"
"Bone Biologics","BBLG","3.88","NSDQ","12","Medical","Medical - Biomedical and Genetics","2.16","-28.97","-4.02","-3.99"
"Beta Bionics, Inc.","BBNX","813.33","NSDQ","12","Medical","Medical - Instruments","18.71","-6.49","-2.2","-1.93"
"BridgeBio Oncology Therapeutics, Inc","BBOT","178.69","NSDQ","12","Medical","Medical - Biomedical and Genetics","9.45","","-2.18","-2.33"
"BB Seguridade Participacoes","BBSEY","12090","OTC","12","Finance","Financial - Miscellaneous Services","6.045",".83",".78",".79"
"Barrett Business Services","BBSI","1246.97","NSDQ","12","Business Services","Outsourcing","48.54","1.98","2.19","2.4"
"Brookfield Business Partners","BBU","2488.98","NYSE","12","Business Services","Business - Services","28.02","-.5","4.67","5.05"
"Banco Bilbao Viscaya Argentaria","BBVA","105958.62","NYSE","12","Finance","Banks - Foreign","18.15","1.82","1.86","2.02"
"BuildABear Workshop","BBW","885.11","NYSE","1","Retail-Wholesale","Retail - Miscellaneous","67.01","3.77","3.88","4.32"
"Bath & Body Works, Inc.","BBWI","6212.92","NYSE","1","Retail-Wholesale","Retail - Miscellaneous","29.36","3.29","3.46","3.74"
"Best Buy","BBY","15356.45","NYSE","1","Retail-Wholesale","Retail - Consumer Electronics","72.66","6.37","6.21","6.71"
"Brunswick","BC","4173.33","NYSE","12","Consumer Discretionary","Leisure and Recreation Products","63.88","4.57","3.21","4"
"BioAtla","BCAB","24.66","NSDQ","12","Medical","Medical - Biomedical and Genetics",".42","-1.46","-1.3","-1.59"
"California BanCorp","BCAL","545.97","NSDQ","12","Finance","Banks - Southwest","16.79","1.32","1.71","1.67"
"BlackRock Capital Allocation T","BCAT","1605.48","NYSE","12","Finance","Financial - Investment Funds","14.94","","",""
"Bicara Therapeutics Inc.","BCAX","649.84","NSDQ","12","Medical","Medical - Biomedical and Genetics","11.91","-4.05","-2.32","-2.71"
"BCB Bancorp  NJ","BCBP","152.86","NSDQ","12","Finance","Banks - Northeast","8.89",".99",".12","1.25"
"Boise Cascade","BCC","3258.44","NYSE","12","Construction","Building Products - Wood","87.27","9.57","4.84","6.48"
"BioCardia","BCDA","11.37","NSDQ","12","Medical","Medical - Biomedical and Genetics","1.96","-2.9","",""
"BCE","BCE","23145.29","NYSE","12","Utilities","Diversified Communication Services","24.82","2.22","2","1.97"
"Binah Capital Group, Inc.","BCG","32.54","NSDQ","12","Finance","Financial - Investment Management","1.96","-.32","",""
"Banco De Chile","BCH","14384.83","NYSE","12","Finance","Banks - Foreign","28.48","2.4","2.54","2.68"
"Beach Energy","BCHEY","1959.09","OTC","6","Oils-Energy","Oil and Gas - Exploration and Production - International","17.175","2.54","",""
"Birchtech Corp.","BCHT","52.91","OTC","12","Business Services","Technology Services",".5501","-.11","",""
"BCP INVESTMENT","BCIC","159.89","NSDQ","12","Finance","Financial - Investment Management","12.12","2.59","1.99","2.06"
"Babcock International Group","BCKIY","6969.15","OTC","3","Construction","Engineering - R and D Services","13.815",".63",".75",".84"
"Brainstorm Cell Therapeutics","BCLI","8.06","OTC","12","Medical","Medical - Biomedical and Genetics",".73","-2.31","-1.37","-.85"
"Bay Commercial Bank","BCML","331.21","NSDQ","12","Finance","Banks - West","30.32","2.1","2.21","2.68"
"Bank of Communications","BCMXY","65648.25","OTC","12","Finance","Banks - Foreign","22.1","4.03","",""
"Brink's","BCO","4669.09","NYSE","12","Business Services","Outsourcing","112.07","7.17","7.95","9.03"
"B Communications","BCOMF","617.68","OTC","12","Utilities","Diversified Communication Services","5.93",".84","",""
"1895 Bancorp of Wisconsin","BCOW","56.67","OTC","12","Finance","Banks - Northeast","10.18","-.16","",""
"Balchem","BCPC","5257.42","NSDQ","12","Basic Materials","Chemical - Specialty","161.99","3.93","5.2","5.5"
"BioCryst Pharmaceuticals","BCRX","1778.03","NSDQ","12","Medical","Medical - Drugs","8.47","-.42",".09",".53"
"Barclays","BCS","70718.24","NYSE","12","Finance","Banks - Foreign","20.03","1.84","2.23","2.74"
"Bain Capital Specialty Finance","BCSF","1015.84","NYSE","12","Finance","Financial - SBIC & Commercial Industry","15.66","2.09","1.85","1.68"
"BANCORP 34","BCTF","82.78","OTC","12","Finance","Banks - Southwest","12.4",".25","",""
"BRIACELL THERAP","BCTX","4.95","NSDQ","7","Medical","Medical - Biomedical and Genetics","7.3","-43.48","-11.45","-3.4"
"Bancroft Fund Limited","BCV","123.4","AMEX","10","Finance","Financial - Investment Funds","21.05","","",""
"Bicycle Therapeutics","BCYC","490.32","NSDQ","12","Medical","Medical - Biomedical and Genetics","7.08","-2.95","-4.05","-4.12"
"Belden","BDC","5257.55","NYSE","12","Industrial Products","Wire and Cable Products","132.7","6.36","7.41","8.17"
"Blue Dolphin Energy Co.","BDCO","22.53","OTC","12","Oils-Energy","Oil and Gas - Exploration and Production - United States","1.51","-.58","",""
"BGEO Group","BDGSF","3536.41","OTC","12","Finance","Banks - Foreign","79.5","11.31","",""
"Black Diamond Group","BDIMF","551.26","OTC","12","Business Services","Business - Services","8.25",".3","",""
"Flanigan's Enterprises","BDL","54.83","AMEX","9","Retail-Wholesale","Retail - Restaurants","29.5","1.81","",""
"Baird Medical Investment Holdings Limited","BDMD","83.25","NSDQ","12","Medical","Medical - Instruments","2.33","","",""
"Brandywine Realty Trust","BDN","733.01","NYSE","12","Finance","REIT and Equity Trust - Other","4.22",".85",".63",".74"
"Banco Do Brasil","BDORY","22579.49","OTC","12","Finance","Banks - Foreign","3.94","1.23",".69",".86"
"Biodexa Pharmaceuticals PLC Unsponsored ADR","BDRX","3.39","NSDQ","12","Medical","Medical - Biomedical and Genetics","5.47","-127.8","-.04",""
"bebe stores","BDST","7.72","OTC","6","Retail-Wholesale","Retail - Apparel and Shoes",".6",".02","",""
"Biodesix","BDSX","65.46","NSDQ","12","Medical","Medical Services",".4464","-.33","-.29","-.19"
"Black Diamond Therapeutics","BDTX","162.27","NSDQ","12","Medical","Medical - Biomedical and Genetics","2.85","-1.27",".33","-.82"
"Becton, Dickinson and Company","BDX","54817.5","NYSE","9","Medical","Medical - Dental Supplies","191.25","13.14","14.33","14.84"
"Bloom Energy","BE","12823.09","NYSE","12","Oils-Energy","Alternative Energy - Other","54.8",".28",".48",".72"
"Beam Therapeutics","BEAM","1704.58","NSDQ","12","Medical","Medical - Biomedical and Genetics","16.85","-4.58","-4.25","-4.41"
"HeartBeam","BEAT","43.58","NSDQ","12","Medical","Medical Info Systems","1.27","-.73","",""
"Bright Scholar Education","BEDU","54.25","NYSE","8","Consumer Discretionary","Schools","1.825",".04","",""
"Beam Global","BEEM","51.2","NSDQ","12","Auto-Tires-Trucks","Automotive - Original Equipment","2.85","-.77","-1.72","-1.25"
"Mobile Infrastructure Corporation","BEEP","163.97","NSDQ","12","Finance","Real Estate - Operations","3.84","-.24","-.37","-.35"
"KE Hodlings","BEKE","20849.77","NYSE","12","Computer and Technology","Internet - Services","17.51",".84",".9","1.13"
"Bel Fuse","BELFA","1459.22","NSDQ","12","Computer and Technology","Electronics - Miscellaneous Products","115.23","5.47","",""
"Bel Fuse","BELFB","1725.85","NSDQ","12","Computer and Technology","Electronics - Miscellaneous Products","136.285","3.28","6.25","7"
"Franklin Resources","BEN","13260.25","NYSE","9","Finance","Financial - Investment Management","25.54","2.39","2.09","2.43"
"Beneficient","BENF","3.29","NSDQ","3","Finance","Financial - Miscellaneous Services",".3801","103.62","-.38",".5"
"BEO Bancorp","BEOB","110.9","OTC","12","Finance","Banks - West","90.75","13.24","",""
"Brookfield Renewable Partners","BEP","7348.42","NYSE","12","Utilities","Utility - Electric Power","25.89","-.89","-1.55","-1.71"
"Brookfield Renewable","BEPC","4986.96","NYSE","12","Oils-Energy","Alternative Energy - Other","34.42","-.89","-1.67","-.43"
"Better Home & Finance Holding Company","BETR","323.41","NSDQ","12","Finance","Financial - Mortgage & Related Services","21.15","-10.77","-9.89","-2.5"
"BetterLife Pharma","BETRF","9.51","OTC","1","Medical","Medical - Drugs",".0626","-.02","",""
"Benev Capital","BEVFF","427.56","OTC","12","Conglomerates","Diversified Operations","2.52",".15","",""
"Brown Forman","BF.A","13858.66","NYSE","4","Consumer Staples","Beverages - Alcohol","29.32","1.84","",""
"BrownForman","BF.B","13693.23","NYSE","4","Consumer Staples","Beverages - Alcohol","28.97","1.84","1.66","1.72"
"Bright Horizons Family Solutions","BFAM","6730.78","NYSE","12","Business Services","Business - Services","118.35","3.47","4.24","4.92"
"Bank First National","BFC","1280.09","NSDQ","12","Finance","Banks - Northeast","130.17","6.45","7.1","7.4"
"Bread Financial","BFH","3110.58","NYSE","12","Finance","Financial - Miscellaneous Services","66.69","7.6","8.35","8.7"
"BankFinancial","BFIN","154.26","NSDQ","12","Finance","Financial - Savings and Loan","12.38",".33",".69",".76"
"Butterfly Network","BFLY","410.34","NYSE","12","Medical","Medical Info Systems","1.63","-.34","-.24","-.24"
"BioForce Nanosciences","BFNH","28.49","OTC","12","Medical","Medical - Biomedical and Genetics",".8498","-.02","",""
"Bullfrog AI Holdings Inc.","BFRG","12.4","NSDQ","12","Medical","Medical Info Systems","1.23","-.85","",""
"Biofrontera Inc.","BFRI","8.63","NSDQ","12","Medical","Medical - Biomedical and Genetics",".8515","-3.22","-1.31",".08"
"Saul Centers","BFS","824.57","NYSE","12","Finance","REIT and Equity Trust - Retail","33.84","3.09","3.01","2.99"
"Business First Bancshares","BFST","742.44","NSDQ","12","Finance","Banks - Northeast","25.08","2.49","2.69","2.97"
"BUNGE GLOBAL SA","BG","16931.25","NYSE","12","Basic Materials","Agriculture - Products","84.63","9.19","6.41","8.15"
"BGC Group, Inc.","BGC","4728.92","NSDQ","12","Finance","Financial - Investment Bank","9.97",".99","1.18","1.38"
"Big 5 Sporting Goods","BGFV","32.77","NSDQ","12","Retail-Wholesale","Retail - Miscellaneous","1.43","-2.12","",""
"Birks Group","BGI","15.84","AMEX","3","Retail-Wholesale","Retail - Jewelry",".8082","-.3","",""
"Blue Gold Limited","BGL","333.23","NSDQ","12","Basic Materials","Mining - Gold","10.9","","",""
"BioNexus Gene Lab Corp.","BGLC","10.37","NSDQ","12","Medical","Medical Services","5.77","-.09","",""
"BGM Group Ltd.","BGM","746.67","NSDQ","9","Medical","Medical - Biomedical and Genetics","7.68","-.2","",""
"B&G Foods","BGS","356.02","NYSE","12","Consumer Staples","Food - Miscellaneous","4.45",".7",".55",".6"
"BGSF","BGSF","68.07","NYSE","12","Business Services","Business - Services","6.1","-.31","-.86","-.16"
"Bright Green","BGXXQ","2.87","OTC","12","Medical","Medical - Products",".015","-.07","",""
"Biglari Holdings","BH","727.71","NYSE","12","Retail-Wholesale","Retail - Restaurants","319.8","145.57","",""
"Biglari Holdings","BH.A","3617.3","NYSE","12","Retail-Wholesale","Retail - Restaurants","1589.67","145.57","",""
"Blue Hat Interactive Entertainment Technology","BHAT","8.94","NSDQ","12","Consumer Discretionary","Toys - Games - Hobbies","1.81","-16.29","",""
"Bar Harbor Bankshares","BHB","536.52","AMEX","12","Finance","Banks - Northeast","32.16","2.83","3.03","3.5"
"Bausch Health","BHC","2646.4","NYSE","12","Medical","Medical - Generic Drugs","7.15","3.96","3.77","4.17"
"Benchmark Electronics","BHE","1488.86","NYSE","12","Computer and Technology","Electronics - Manufacturing Services","41.46","2.29","",""
"Brighthouse Financial","BHF","2670.16","NSDQ","12","Finance","Insurance - Life Insurance","46.72","19.63","17.8","21.78"
"BOC Hong Kong","BHKLY","49237.43","OTC","12","Finance","Banks - Foreign","93.14","9.27","",""
"Berkshire Hills Bancorp","BHLB","1220.06","NYSE","12","Finance","Financial - Savings and Loan","26.3","2.22","2.77","3.76"
"Liberty Silver","BHLL","103.29","OTC","12","Basic Materials","Mining - Miscellaneous",".1133","-.07","",""
"Bluerock Homes Trust, Inc.","BHM","51.99","AMEX","12","Finance","REIT and Equity Trust - Residential","12.77",".79","",""
"Boohoo Group","BHOOY","294.06","OTC","2","Retail-Wholesale","Internet - Commerce","4.21","-.72","-.37",""
"BHP Group Limited","BHP","142307.16","NYSE","6","Basic Materials","Mining - Miscellaneous","56.12","3.64","3.92","3.91"
"Braemar Hotels & Resorts","BHR","184.19","NYSE","12","Finance","REIT and Equity Trust - Other","2.7",".21",".44",".48"
"Burke & Herbert Financial Services Corp.","BHRB","954.98","NSDQ","12","Finance","Financial - Miscellaneous Services","63.57","7.01","7.51","7.75"
"BioHarvest Sciences Inc.","BHST","130.74","NSDQ","12","Medical","Medical - Biomedical and Genetics","7.96","-.8","-.59",".06"
"Biohaven Ltd.","BHVN","1641.88","NYSE","12","Medical","Medical - Biomedical and Genetics","15.52","-9.28","-7.71","-5.89"
"bioAffinity Technologies, Inc.","BIAF","6.96","NSDQ","12","Medical","Medical - Biomedical and Genetics",".2446","-.75","",""
